Date,Product(ID#),Game,Country,Region,Gross Units Sold,Chargeback/Returns,Net Units Sold,Base Price,Sale Price,Currency,Gross Steam Sales (USD),Chargeback/Returns (USD),VAT/Tax (USD),Net Steam Sales (USD)
02-05-24,52508,Game 76,United States,North America,2,0,2,6.99,6.99,USD,14.53,0,-0.55,13.98
02-05-24,52508,Game 76,France,Western Europe,1,0,1,6.99,6.99,EUR,7.51,0,-1.257,6.253
02-05-24,52508,Game 76,United States,North America,1,0,1,6.99,6.99,USD,7.57,0,-0.58,6.99
02-05-24,52622,Game 74,Germany,Western Europe,1,0,1,14.99,14.99,EUR,16.12,0,-2.5702,13.5498
02-05-24,52622,Game 74,Netherlands,Western Europe,1,0,1,14.99,14.99,EUR,16.1104,0,-2.7943,13.3161
02-05-24,52682,Game 83,Australia,Oceania,1,0,1,9.95,9.95,AUD,6.48,0,-0.5861,5.8939
02-05-24,52682,Game 83,United States,North America,1,0,1,6.99,6.99,USD,7.48,0,-0.49,6.99
02-05-24,52828,Game 34,United States,North America,1,0,1,6.99,6.99,USD,6.99,0,0,6.99
02-05-24,52831,Game 33,United States,North America,1,1,0,6.99,6.99,USD,7.41,7.41,0,0
02-05-24,53034,Game 45,United States,North America,1,0,1,6.99,6.99,USD,7.71,0,-0.72,6.99
02-05-24,53229,Game 40,United States,North America,2,0,2,6.99,6.99,USD,14.7,0,-0.72,13.98
02-05-24,53235,Game 78,France,Western Europe,1,0,1,6.99,6.99,EUR,7.47,0,-1.2503,6.2197
02-05-24,53238,Game 79,Germany,Western Europe,1,0,1,6.99,6.99,EUR,7.47,0,-1.1969,6.2731
02-05-24,53238,Game 79,United States,North America,1,1,0,6.99,6.99,USD,7.41,7.43,0.02,0
02-05-24,53558,Game 56,Germany,Western Europe,1,0,1,5.99,5.99,EUR,6.4,0,-1.0257,5.3743
02-05-24,64338,Game 44,United States,North America,1,0,1,6.99,6.99,USD,7.41,0,-0.42,6.99
02-05-24,81702,Game 82,France,Western Europe,1,0,1,6.99,6.99,EUR,7.51,0,-1.257,6.253
02-05-24,87820,Game 20,United Kingdom,Western Europe,1,0,1,3.99,3.99,GBP,4.98,0,-0.8362,4.1438
02-05-24,87820,Game 20,Russian Federation,Central Asia,1,0,1,129,129,RUB,1.36,0,-0.2267,1.1333
02-05-24,87820,Game 20,United States,North America,2,0,2,4.99,4.99,USD,10.28,0,-0.3,9.98
02-05-24,99790,Game 74,France,Western Europe,1,0,1,4.99,4.99,EUR,5.36,0,-0.8915,4.4685
02-05-24,119911,Game 41,Australia,Oceania,1,0,1,14.5,14.5,AUD,9.45,0,-0.8603,8.5897
02-05-24,119911,Game 41,Belgium,Western Europe,1,0,1,8.19,8.19,EUR,8.74,0,-1.5154,7.2246
02-05-24,119911,Game 41,Brazil,Latin America,1,1,0,20.69,20.69,BRL,3.98,3.98,0,0
02-05-24,119911,Game 41,France,Western Europe,1,0,1,8.19,8.19,EUR,8.75,0,-1.4637,7.2863
02-05-24,119911,Game 41,Sweden,Western Europe,1,0,1,8.19,8.19,EUR,8.8067,0,-1.7635,7.0432
02-05-24,139866,Game 73,Brazil,Latin America,1,0,1,27.99,27.99,BRL,5.38,0,0,5.38
02-05-24,139866,Game 73,United States,North America,1,0,1,14.99,14.99,USD,14.99,0,0,14.99
02-05-24,139867,Game 74,Brazil,Latin America,1,0,1,36.99,36.99,BRL,7.11,0,0,7.11
02-05-24,139867,Game 74,United States,North America,1,1,0,19.99,19.99,USD,21.19,21.19,0,0
02-05-24,195523,Game 71,Australia,Oceania,1,0,1,28.95,28.95,AUD,19.1,0,-1.7352,17.3648
02-05-24,195523,Game 71,Belgium,Western Europe,1,0,1,19.99,19.99,EUR,21.35,0,-3.7061,17.6439
02-05-24,195523,Game 71,Brazil,Latin America,4,0,4,36.99,36.99,BRL,28.84,0,0,28.84
02-05-24,195523,Game 71,Canada,North America,1,0,1,21.99,21.99,CAD,17.98,0,-1.9272,16.0528
02-05-24,195523,Game 71,Germany,Western Europe,2,2,0,19.99,19.99,EUR,42.7,42.68,-0.0032,0.0168
02-05-24,195523,Game 71,United Kingdom,Western Europe,1,0,1,14.99,14.99,GBP,18.72,0,-3.1221,15.5979
02-05-24,195523,Game 71,Italy,Western Europe,1,0,1,19.99,19.99,EUR,21.49,0,-3.8701,17.6199
02-05-24,195523,Game 71,Netherlands,Western Europe,2,0,2,19.99,19.99,EUR,43.04,0,-7.4712,35.5688
02-05-24,195523,Game 71,United States,North America,13,1,12,19.99,19.99,USD,274.3,21.19,-13.23,239.88
02-05-24,195523,Game 71,Canada,North America,1,0,1,21.99,21.99,CAD,18.43,0,-2.3985,16.0315
02-05-24,195523,Game 71,Switzerland,Western Europe,1,0,1,19,19,CHF,20.95,0,-1.5657,19.3843
02-05-24,195523,Game 71,Germany,Western Europe,1,0,1,19.99,19.99,EUR,21.49,0,-3.4294,18.0606
02-05-24,195523,Game 71,United Kingdom,Western Europe,1,0,1,14.99,14.99,GBP,18.72,0,-3.1221,15.5979
02-05-24,195523,Game 71,United States,North America,2,1,1,19.99,19.99,USD,41.93,21.24,-0.7,19.99
02-05-24,334595,Game 17,Australia,Oceania,1,0,1,14.5,14.5,AUD,9.56,0,-0.8703,8.6897
02-05-24,334595,Game 17,Canada,North America,2,0,2,11.49,11.49,CAD,19.272,0,-2.5093,16.7627
02-05-24,334595,Game 17,China,Asia,3,1,2,37,37,CNY,15.3011,5.1,0,10.2011
02-05-24,334595,Game 17,France,Western Europe,1,0,1,8.19,8.19,EUR,8.83,0,-1.4771,7.3529
02-05-24,334595,Game 17,United Kingdom,Western Europe,1,0,1,7.19,7.19,GBP,9.0079,0,-1.5034,7.5045
02-05-24,334595,Game 17,Indonesia,South East Asia,0,1,-1,69999,34999,IDR,0,2.1499,0.213,-1.9369
02-05-24,334595,Game 17,Japan,Asia,1,0,1,1010,1010,JPY,6.53,0,-0.5948,5.9352
02-05-24,334595,Game 17,Kazakhstan,Central Asia,1,0,1,1850,1850,KZT,4.17,0,-0.4463,3.7237
02-05-24,334595,Game 17,Poland,Eastern Europe,1,0,1,35.99,35.99,PLN,8.86,0,-1.6568,7.2032
02-05-24,334595,Game 17,Russian Federation,Central Asia,1,0,1,259,259,RUB,2.8,0,-0.4667,2.3333
02-05-24,334595,Game 17,Sweden,Western Europe,1,0,1,8.19,8.19,EUR,8.75,0,-1.7521,6.9979
02-05-24,334595,Game 17,Taiwan,Asia,1,0,1,186,186,TWD,5.73,0,-0.2773,5.4527
02-05-24,334595,Game 17,United States,North America,5,0,5,9.99,9.99,USD,52.15,0,-2.2,49.95
02-05-24,579120,Game 26,United States,North America,2,0,2,9.99,9.99,USD,21.26,0,-1.28,19.98
02-05-24,607243,Game 6,United States,North America,2,0,2,9.99,9.99,USD,20.64,0,-0.66,19.98
02-05-24,607243,Game 6,United States,North America,1,0,1,9.99,9.99,USD,9.99,0,0,9.99
02-05-24,609701,Game 91,United States,North America,1,0,1,6.99,6.99,USD,7.43,0,-0.44,6.99
02-05-24,686204,Game 45,United States,North America,1,0,1,9.99,9.99,USD,10.81,0,-0.82,9.99
02-05-24,699849,Game 51,United States,North America,1,0,1,19.99,19.99,USD,19.99,0,0,19.99
02-05-24,732502,Game 13,Brazil,Latin America,1,0,1,29.99,29.99,BRL,5.86,0,0,5.86
02-05-24,756570,Game 61,United States,North America,1,0,1,9.99,9.99,USD,9.99,0,0,9.99
02-05-24,810141,Game 32,Canada,North America,1,0,1,38.99,38.99,CAD,32.1562,0,-3.7002,28.456
02-05-24,854511,Game 60,Canada,North America,2,0,2,38.99,38.99,CAD,64.2362,0,-7.3917,56.8445
02-05-24,854511,Game 60,Germany,Western Europe,1,0,1,28.99,28.99,EUR,30.96,0,-4.9446,26.0154
02-05-24,854511,Game 60,Turkey,Middle East,1,0,1,12.49,12.49,USD,14.99,0,-2.5,12.49
02-05-24,854511,Game 60,United States,North America,2,1,1,29.99,29.99,USD,64.8,32.09,-2.72,29.99
02-05-24,940888,Game 14,United States,North America,1,0,1,9.99,9.99,USD,10.65,0,-0.66,9.99
02-05-24,940888,Game 14,United States,North America,1,0,1,9.99,9.99,USD,9.99,0,0,9.99
02-05-24,988928,Game 97,United States,North America,1,0,1,6.99,6.99,USD,7.57,0,-0.58,6.99
02-05-24,988937,Game 47,Austria,Western Europe,1,0,1,9.75,9.75,EUR,10.41,0,-1.7403,8.6697
02-05-24,39496,Game 72,Brazil,Latin America,0,1,-1,11.99,9.59,BRL,0,1.8745,0,-1.8745
02-05-24,39496,Game 72,Germany,Western Europe,2,0,2,5.99,4.79,EUR,10.2308,0,-1.6232,8.6076
02-05-24,39499,Game 70,Brazil,Latin America,0,1,-1,19.99,15.99,BRL,0,3.1255,0,-3.1255
02-05-24,39499,Game 70,Germany,Western Europe,1,0,1,9.99,7.99,EUR,8.5328,0,-1.367,7.1658
02-05-24,39499,Game 70,Netherlands,Western Europe,1,0,1,9.99,7.99,EUR,8.5898,0,-1.4944,7.0954
02-05-24,39499,Game 70,Germany,Western Europe,1,0,1,9.99,7.99,EUR,8.5328,0,-1.367,7.1658
02-05-24,99790,Game 74,Brazil,Latin America,0,1,-1,10.49,8.39,BRL,0,1.6399,0,-1.6399
02-05-24,99790,Game 74,Germany,Western Europe,1,0,1,4.99,3.99,EUR,4.2611,0,-0.6835,3.5776
02-05-24,99790,Game 74,Netherlands,Western Europe,1,0,1,4.99,3.99,EUR,4.2895,0,-0.7418,3.5477
02-05-24,99790,Game 74,Germany,Western Europe,1,0,1,4.99,3.99,EUR,4.2611,0,-0.6835,3.5776
02-05-24,139866,Game 73,Brazil,Latin America,0,1,-1,27.99,22.39,BRL,0,4.3764,0,-4.3764
02-05-24,139866,Game 73,Germany,Western Europe,1,0,1,14.99,11.99,EUR,12.8046,0,-2.0398,10.7648
02-05-24,139866,Game 73,Netherlands,Western Europe,1,0,1,14.99,11.99,EUR,12.8902,0,-2.2362,10.654
02-05-24,139866,Game 73,Germany,Western Europe,1,0,1,14.99,11.99,EUR,12.8046,0,-2.0398,10.7648
02-05-24,195523,Game 71,Brazil,Latin America,0,1,-1,36.99,29.59,BRL,0,5.7838,0,-5.7838
02-05-24,195523,Game 71,Germany,Western Europe,1,0,1,19.99,15.99,EUR,17.0763,0,-2.7232,14.3531
02-05-24,195523,Game 71,Netherlands,Western Europe,1,0,1,19.99,15.99,EUR,17.1904,0,-2.9887,14.2017
02-05-24,195523,Game 71,Germany,Western Europe,1,0,1,19.99,15.99,EUR,17.0763,0,-2.7232,14.3531
02-05-24,6829,Game 86,China,Asia,1,0,1,26,13,CNY,1.7929,0,0,1.7929
02-05-24,6829,Game 86,France,Western Europe,1,0,1,4.99,2.49,EUR,2.66,0,-0.4487,2.2113
02-05-24,14769,Game 87,China,Asia,1,0,1,11,5.5,CNY,0.7586,0,0,0.7586
02-05-24,14769,Game 87,France,Western Europe,1,0,1,1.99,0.99,EUR,1.0576,0,-0.1816,0.876
02-05-24,317537,Game 85,China,Asia,1,0,1,22,11,CNY,1.5171,0,0,1.5171
02-05-24,317537,Game 85,France,Western Europe,1,0,1,4.99,2.49,EUR,2.66,0,-0.4487,2.2113
02-05-24,320287,Game 84,China,Asia,1,0,1,37,18.5,CNY,2.5514,0,0,2.5514
02-05-24,320287,Game 84,France,Western Europe,1,0,1,7.99,3.99,EUR,4.2624,0,-0.7157,3.5467
02-05-24,53031,Game 42,Canada,North America,1,0,1,7.79,4.67,CAD,3.8516,0,-0.445,3.4066
02-05-24,432104,Game 43,Canada,North America,1,0,1,5.69,3.41,CAD,2.8084,0,-0.321,2.4874
02-05-24,432104,Game 43,United States,North America,1,0,1,4.99,2.99,USD,3.19,0,-0.2,2.99
02-05-24,64339,Game 54,Australia,Oceania,1,0,1,9.95,7.66,AUD,5.0536,0,-0.4618,4.5918
02-05-24,988925,Game 59,Australia,Oceania,1,0,1,8.79,6.77,AUD,4.4663,0,-0.409,4.0573
02-05-24,39496,Game 72,Australia,Oceania,2,0,2,8.5,6.8,AUD,8.9185,0,-0.8132,8.1053
02-05-24,39496,Game 72,Canada,North America,2,0,2,6.49,5.19,CAD,8.5834,0,-1.02,7.5634
02-05-24,39496,Game 72,Switzerland,Western Europe,1,0,1,6,4.8,CHF,5.295,0,-0.3971,4.8979
02-05-24,39496,Game 72,Germany,Western Europe,1,0,1,5.99,4.79,EUR,5.1122,0,-0.8111,4.3011
02-05-24,39496,Game 72,United Kingdom,Western Europe,2,0,2,4.79,3.83,GBP,9.5791,0,-1.6007,7.9784
02-05-24,39496,Game 72,Israel,Middle East,1,0,1,21.95,17.56,ILS,4.7254,0,0,4.7254
02-05-24,39496,Game 72,Netherlands,Western Europe,1,0,1,5.99,4.79,EUR,5.1498,0,-0.8923,4.2575
02-05-24,39496,Game 72,Thailand,South East Asia,1,0,1,149,119.2,THB,3.2351,0,-0.2117,3.0234
02-05-24,39496,Game 72,United States,North America,20,1,19,5.99,4.79,USD,100.22,5.08,-4.13,91.01
02-05-24,39496,Game 72,United States,North America,0,1,-1,5.99,4.79,USD,0,5.09,0.3,-4.79
02-05-24,39496,Game 72,United States,North America,2,0,2,5.99,4.79,USD,10.24,0,-0.66,9.58
02-05-24,39499,Game 70,Australia,Oceania,2,0,2,14.5,11.6,AUD,15.2137,0,-1.3771,13.8366
02-05-24,39499,Game 70,Canada,North America,2,0,2,10.99,8.79,CAD,14.5365,0,-1.7268,12.8097
02-05-24,39499,Game 70,Switzerland,Western Europe,1,0,1,10,8,CHF,8.825,0,-0.6619,8.1631
02-05-24,39499,Game 70,Germany,Western Europe,1,0,1,9.99,7.99,EUR,8.5276,0,-1.3661,7.1615
02-05-24,39499,Game 70,United Kingdom,Western Europe,2,0,2,6.99,5.59,GBP,13.981,0,-2.326,11.655
02-05-24,39499,Game 70,Israel,Middle East,1,0,1,36.95,29.56,ILS,7.9546,0,0,7.9546
02-05-24,39499,Game 70,Netherlands,Western Europe,1,0,1,9.99,7.99,EUR,8.5902,0,-1.4944,7.0958
02-05-24,39499,Game 70,Thailand,South East Asia,1,0,1,219,175.2,THB,4.7549,0,-0.311,4.4439
02-05-24,39499,Game 70,United States,North America,20,1,19,9.99,7.99,USD,167.18,8.47,-6.9,151.81
02-05-24,39499,Game 70,United States,North America,0,1,-1,9.99,7.99,USD,0,8.49,0.5,-7.99
02-05-24,39499,Game 70,United States,North America,2,0,2,9.99,7.99,USD,17.08,0,-1.1,15.98
03-05-24,34667,Game 93,Australia,Oceania,1,0,1,14.5,14.5,AUD,9.56,0,-0.8703,8.6897
03-05-24,34667,Game 93,United Kingdom,Western Europe,1,0,1,6.99,6.99,GBP,8.7591,0,-1.4661,7.293
03-05-24,39496,Game 72,Australia,Oceania,1,0,1,8.5,8.5,AUD,5.6084,0,-0.5081,5.1003
03-05-24,39496,Game 72,Brazil,Latin America,9,2,7,11.99,11.99,BRL,21.1985,4.7,0,16.4985
03-05-24,39496,Game 72,Canada,North America,10,1,9,6.49,6.49,CAD,53.5095,5.34,-5.5648,42.6047
03-05-24,39496,Game 72,Costa Rica,Latin America,2,0,2,2800,2800,CRC,10.86,0,0,10.86
03-05-24,39496,Game 72,Czech Republic,Eastern Europe,1,0,1,5.99,5.99,EUR,6.44,0,-1.1181,5.3219
03-05-24,39496,Game 72,Germany,Western Europe,7,1,6,5.99,5.99,EUR,45.04,6.4,-6.1926,32.4474
03-05-24,39496,Game 72,Spain,Western Europe,1,0,1,5.99,5.99,EUR,6.44,0,-1.1181,5.3219
03-05-24,39496,Game 72,Finland,Western Europe,1,0,1,5.99,5.99,EUR,6.44,0,-1.2471,5.1929
03-05-24,39496,Game 72,United Kingdom,Western Europe,4,0,4,4.79,4.79,GBP,23.96,0,-4.0016,19.9584
03-05-24,39496,Game 72,Hungary,Eastern Europe,1,0,1,5.99,5.99,EUR,6.44,0,-1.3654,5.0746
03-05-24,39496,Game 72,Israel,Middle East,2,0,2,21.95,21.95,ILS,11.8,0,0,11.8
03-05-24,39496,Game 72,Kuwait,Middle East,1,0,1,1.25,1.25,KWD,4.0599,0,0,4.0599
03-05-24,39496,Game 72,Netherlands,Western Europe,4,0,4,5.99,5.99,EUR,25.84,0,-4.4864,21.3536
03-05-24,39496,Game 72,Philippines,South East Asia,1,1,0,199.95,199.95,PHP,3.49,3.49,0,0
03-05-24,39496,Game 72,Poland,Eastern Europe,1,0,1,22.99,22.99,PLN,5.76,0,-1.0773,4.6827
03-05-24,39496,Game 72,Sweden,Western Europe,2,0,2,5.99,5.99,EUR,12.88,0,-2.5804,10.2996
03-05-24,39496,Game 72,Singapore,South East Asia,1,0,1,6.5,6.5,SGD,4.7742,0,-0.3966,4.3776
03-05-24,39496,Game 72,Turkey,Middle East,1,0,1,4.99,4.99,USD,5.99,0,-1,4.99
03-05-24,39496,Game 72,United States,North America,0,2,-2,5.99,1.49,USD,0,3.15,0.17,-2.98
03-05-24,39496,Game 72,United States,North America,34,0,34,5.99,5.99,USD,213.48,0,-9.82,203.66
03-05-24,39496,Game 72,Viet Nam,South East Asia,1,0,1,80000,80000,VND,3.14,0,0,3.14
03-05-24,39496,Game 72,Australia,Oceania,1,0,1,8.5,8.5,AUD,5.61,0,-0.5082,5.1018
03-05-24,39496,Game 72,France,Western Europe,1,1,0,5.99,5.99,EUR,6.44,6.4,-0.0067,0.0333
03-05-24,39496,Game 72,United States,North America,1,0,1,5.99,5.99,USD,6.46,0,-0.47,5.99
03-05-24,39499,Game 70,Australia,Oceania,1,0,1,14.5,14.5,AUD,9.56,0,-0.8703,8.6897
03-05-24,39499,Game 70,Brazil,Latin America,2,1,1,19.99,19.99,BRL,7.84,3.93,0,3.91
03-05-24,39499,Game 70,Canada,North America,5,1,4,10.99,10.99,CAD,44.0142,9.06,-2.8886,32.0656
03-05-24,39499,Game 70,Chile,Latin America,1,0,1,5500,5500,CLP,5.83,0,-0.9307,4.8993
03-05-24,39499,Game 70,China,Asia,1,0,1,36,36,CNY,4.98,0,0,4.98
03-05-24,39499,Game 70,Germany,Western Europe,9,2,7,9.99,9.99,EUR,96.52,21.34,-12.0407,63.1393
03-05-24,39499,Game 70,Denmark,Western Europe,1,0,1,9.99,9.99,EUR,10.74,0,-2.1502,8.5898
03-05-24,39499,Game 70,France,Western Europe,1,0,1,9.99,9.99,EUR,10.77,0,-1.8004,8.9696
03-05-24,39499,Game 70,United Kingdom,Western Europe,2,0,2,6.99,6.99,GBP,17.52,0,-2.9326,14.5874
03-05-24,39499,Game 70,Israel,Middle East,1,0,1,36.95,36.95,ILS,9.93,0,0,9.93
03-05-24,39499,Game 70,Korea Republic of,Asia,6,1,5,10500,10500,KRW,46.2943,7.63,-3.4983,35.166
03-05-24,39499,Game 70,Mexico,Latin America,1,0,1,109.99,109.99,MXN,6.49,0,-0.8951,5.5949
03-05-24,39499,Game 70,Netherlands,Western Europe,1,0,1,9.99,9.99,EUR,10.77,0,-1.8651,8.9049
03-05-24,39499,Game 70,Norway,Western Europe,0,1,-1,70,70,NOK,0,6.42,1.284,-5.136
03-05-24,39499,Game 70,New Zealand,Oceania,1,0,1,11.99,11.99,NZD,7.19,0,-0.9355,6.2545
03-05-24,39499,Game 70,Poland,Eastern Europe,1,0,1,37.99,37.99,PLN,9.36,0,-1.7493,7.6107
03-05-24,39499,Game 70,Russian Federation,Central Asia,1,0,1,249,249,RUB,2.7,0,-0.45,2.25
03-05-24,39499,Game 70,Thailand,South East Asia,0,1,-1,219,54.75,THB,0,1.48,0.0968,-1.3832
03-05-24,39499,Game 70,United States,North America,35,5,30,9.99,9.99,USD,366.6,52.67,-14.23,299.7
03-05-24,39499,Game 70,Australia,Oceania,0,1,-1,14.5,14.5,AUD,0,9.56,0.8703,-8.6897
03-05-24,39499,Game 70,United Kingdom,Western Europe,1,1,0,6.99,6.99,GBP,8.75,8.73,-0.0034,0.0166
03-05-24,39499,Game 70,United States,North America,1,0,1,9.99,9.99,USD,10.61,0,-0.62,9.99
03-05-24,43575,Game 16,Finland,Western Europe,1,0,1,4.99,4.99,EUR,5.36,0,-1.0419,4.3181
03-05-24,43575,Game 16,Greece,Eastern Europe,1,1,0,4.99,4.99,EUR,5.36,5.33,-0.0058,0.0242
03-05-24,43575,Game 16,Taiwan,Asia,1,0,1,148,148,TWD,4.5777,0,-0.2165,4.3612
03-05-24,52502,Game 63,United States,North America,1,0,1,6.99,6.99,USD,7.41,0,-0.42,6.99
03-05-24,52505,Game 77,Israel,Middle East,1,0,1,25.95,25.95,ILS,6.97,0,0,6.97
03-05-24,52508,Game 76,Austria,Western Europe,1,0,1,6.99,6.99,EUR,7.51,0,-1.257,6.253
03-05-24,52508,Game 76,Australia,Oceania,1,0,1,9.95,9.95,AUD,6.57,0,-0.5943,5.9757
03-05-24,52508,Game 76,Belgium,Western Europe,1,0,1,6.99,6.99,EUR,7.51,0,-1.3,6.21
03-05-24,52508,Game 76,United Kingdom,Western Europe,1,0,1,4.99,4.99,GBP,6.2499,0,-1.0396,5.2103
03-05-24,52508,Game 76,Portugal,Western Europe,1,0,1,6.99,6.99,EUR,7.51,0,-1.4075,6.1025
03-05-24,52508,Game 76,Sweden,Western Europe,1,0,1,6.99,6.99,EUR,7.51,0,-1.5041,6.0059
03-05-24,52622,Game 74,Germany,Western Europe,1,0,1,14.99,14.99,EUR,16.12,0,-2.5702,13.5498
03-05-24,52622,Game 74,United Kingdom,Western Europe,1,0,1,10.99,10.99,GBP,13.7694,0,-2.2928,11.4766
03-05-24,52622,Game 74,United States,North America,1,0,1,14.99,14.99,USD,16.23,0,-1.24,14.99
03-05-24,52673,Game 18,Germany,Western Europe,1,0,1,6.99,6.99,EUR,7.51,0,-1.2033,6.3067
03-05-24,52825,Game 69,United Kingdom,Western Europe,1,0,1,4.99,4.99,GBP,6.23,0,-1.0363,5.1937
03-05-24,53238,Game 79,Germany,Western Europe,1,0,1,6.99,6.99,EUR,7.5124,0,-1.2037,6.3087
03-05-24,53238,Game 79,United States,North America,1,0,1,6.99,6.99,USD,7.45,0,-0.46,6.99
03-05-24,62999,Game 28,Australia,Oceania,2,0,2,8.5,8.5,AUD,11.2162,0,-1.0161,10.2001
03-05-24,62999,Game 28,Germany,Western Europe,2,0,2,5.99,5.99,EUR,12.8776,0,-2.0638,10.8138
03-05-24,62999,Game 28,Poland,Eastern Europe,1,0,1,21.99,21.99,PLN,5.46,0,-1.0205,4.4395
03-05-24,64338,Game 44,United States,North America,1,0,1,6.99,6.99,USD,6.99,0,0,6.99
03-05-24,99790,Game 74,Chile,Latin America,0,1,-1,3000,750,CLP,0,0.8,0.128,-0.672
03-05-24,119911,Game 41,Australia,Oceania,1,0,1,14.5,14.5,AUD,9.5654,0,-0.8708,8.6946
03-05-24,119911,Game 41,Belgium,Western Europe,0,1,-1,8.19,8.19,EUR,0,8.74,1.5154,-7.2246
03-05-24,119911,Game 41,France,Western Europe,0,1,-1,8.19,8.19,EUR,0,8.75,1.4637,-7.2863
03-05-24,119911,Game 41,United Kingdom,Western Europe,1,0,1,7.19,7.19,GBP,9.01,0,-1.5038,7.5062
03-05-24,119911,Game 41,Ireland,Western Europe,2,1,1,8.19,8.19,EUR,17.55,8.75,-1.644,7.156
03-05-24,139866,Game 73,Brazil,Latin America,1,0,1,27.99,27.99,BRL,5.5,0,0,5.5
03-05-24,139866,Game 73,Chile,Latin America,0,1,-1,7500,1500,CLP,0,1.59,0.2544,-1.3356
03-05-24,139866,Game 73,United Kingdom,Western Europe,1,0,1,10.99,10.99,GBP,13.77,0,-2.2929,11.4771
03-05-24,139866,Game 73,Israel,Middle East,1,0,1,55.95,55.95,ILS,15.03,0,0,15.03
03-05-24,139867,Game 74,Brazil,Latin America,1,0,1,36.99,36.99,BRL,7.19,0,0,7.19
03-05-24,139867,Game 74,United States,North America,1,0,1,19.99,19.99,USD,21.19,0,-1.2,19.99
03-05-24,195523,Game 71,Australia,Oceania,1,0,1,28.95,28.95,AUD,19.1,0,-1.7352,17.3648
03-05-24,195523,Game 71,Brazil,Latin America,2,0,2,36.99,36.99,BRL,14.5409,0,0,14.5409
03-05-24,195523,Game 71,Canada,North America,1,0,1,21.99,21.99,CAD,16.83,0,-0.8018,16.0282
03-05-24,195523,Game 71,Switzerland,Western Europe,1,0,1,19,19,CHF,20.96,0,-1.5665,19.3935
03-05-24,195523,Game 71,Germany,Western Europe,0,1,-1,19.99,4.99,EUR,0,5.33,0.8545,-4.4755
03-05-24,195523,Game 71,Germany,Western Europe,4,0,4,19.99,19.99,EUR,85.96,0,-13.7176,72.2424
03-05-24,195523,Game 71,France,Western Europe,1,0,1,19.99,19.99,EUR,21.4827,0,-3.5787,17.904
03-05-24,195523,Game 71,United Kingdom,Western Europe,2,1,1,14.99,14.99,GBP,37.5,18.78,-3.1221,15.5979
03-05-24,195523,Game 71,Indonesia,South East Asia,0,1,-1,135999,33999,IDR,0,2.1,0.2081,-1.8919
03-05-24,195523,Game 71,Israel,Middle East,1,0,1,73.95,73.95,ILS,19.87,0,0,19.87
03-05-24,195523,Game 71,Netherlands,Western Europe,6,0,6,19.99,19.99,EUR,129.2,0,-22.4276,106.7724
03-05-24,195523,Game 71,Norway,Western Europe,1,0,1,140,140,NOK,12.85,0,-2.57,10.28
03-05-24,195523,Game 71,New Zealand,Oceania,1,0,1,23.99,23.99,NZD,14.39,0,-1.8775,12.5125
03-05-24,195523,Game 71,Sweden,Western Europe,1,0,1,19.99,19.99,EUR,21.4881,0,-4.2998,17.1883
03-05-24,195523,Game 71,United States,North America,18,1,17,19.99,19.99,USD,381.86,21.48,-20.55,339.83
03-05-24,195523,Game 71,Switzerland,Western Europe,0,1,-1,19,19,CHF,0,20.78,1.553,-19.227
03-05-24,195523,Game 71,United States,North America,3,3,0,19.99,19.99,USD,64.79,64.79,0,0
03-05-24,235329,Game 39,United States,North America,3,0,3,7.99,7.99,USD,25.78,0,-1.81,23.97
03-05-24,334595,Game 17,Australia,Oceania,1,0,1,14.5,14.5,AUD,9.57,0,-0.8712,8.6988
03-05-24,334595,Game 17,Brazil,Latin America,1,0,1,20.69,20.69,BRL,4.07,0,0,4.07
03-05-24,334595,Game 17,Canada,North America,2,1,1,11.49,11.49,CAD,18.26,8.8,-1.0859,8.3741
03-05-24,334595,Game 17,United Kingdom,Western Europe,1,0,1,7.19,7.19,GBP,9.0097,0,-1.5037,7.506
03-05-24,334595,Game 17,Netherlands,Western Europe,3,0,3,8.19,8.19,EUR,26.4568,0,-4.5872,21.8696
03-05-24,334595,Game 17,Poland,Eastern Europe,1,0,1,35.99,35.99,PLN,8.86,0,-1.6568,7.2032
03-05-24,334595,Game 17,Russian Federation,Central Asia,2,0,2,259,259,RUB,5.6059,0,-0.9344,4.6715
03-05-24,334595,Game 17,Sweden,Western Europe,1,0,1,8.19,8.19,EUR,8.8,0,-1.7621,7.0379
03-05-24,334595,Game 17,United States,North America,10,0,10,9.99,9.99,USD,103.72,0,-3.82,99.9
03-05-24,607243,Game 6,United States,North America,0,1,-1,9.99,9.99,USD,0,9.99,0,-9.99
03-05-24,607987,Game 35,United States,North America,1,0,1,6.99,6.99,USD,6.99,0,0,6.99
03-05-24,613830,Game 19,Germany,Western Europe,1,0,1,8.99,8.99,EUR,9.66,0,-1.5473,8.1127
03-05-24,686204,Game 45,United States,North America,1,0,1,9.99,9.99,USD,9.99,0,0,9.99
03-05-24,691449,Game 7,United Kingdom,Western Europe,1,0,1,30.99,30.99,GBP,38.8365,0,-6.479,32.3575
03-05-24,691449,Game 7,United States,North America,3,0,3,39.99,39.99,USD,123.07,0,-3.1,119.97
03-05-24,885640,Game 67,United States,North America,1,0,1,9.99,9.99,USD,10.81,0,-0.82,9.99
03-05-24,988925,Game 59,United States,North America,1,0,1,5.99,5.99,USD,5.99,0,0,5.99
